Ugyfel_kod;Ugyfel_szegmens;Ugyfel_nev;Ugyfel_lakhely;Ugyfel_jovedelem;Ugyfel_netto_arbe;Ugyfel_minosites;Hitel_Szamlaszam;Hitel_devizanem_kod;Hitel_ind_datum;Hitel_lej_datum;hitel_egyenleg_osszeg;hitel_torlesztes_osszeg;hitel_thm;hitel_szerzodes_osszeg;fedezet_kod;fedezet_tipus;fedezet_osszeg;fedezet_devizanem;fedezet_ind_datum;fedezet_leja_datum
4190;L;Szabo;Budapest;1800000;;2;12345678-12345678-00007680;EUR;2016. 09. 08.;2036. 09. 01.;8366880;63614,1;0,06;9000000;8208;LETET;4270000;HUF;2016. 09. 08.;2019. 06. 11.
4290;V;Kovacs4290 Kft;Budapest;;11000000;3;12345678-12345678-00007683;HUF;2016. 10. 18.;2036. 10. 01.;6538430;49581,9;0,06;7000000;8209;INGATLAN;8400000;HUF;2016. 10. 18.;
4290;V;Kovacs4290 Kft;Budapest;;11000000;3;12345678-12345678-00007683;HUF;2016. 10. 18.;2036. 10. 01.;6538430;49581,9;0,06;7000000;8210;ALL_GAR;700000;HUF;2016. 10. 18.;2036. 10. 01.
4290;V;Kovacs4290 Kft;Budapest;;11000000;3;12345678-12345678-00007683;HUF;2016. 10. 18.;2036. 10. 01.;6538430;49581,9;0,06;7000000;8211;BANK_GAR;5720000;HUF;2016. 10. 18.;
4290;V;Kovacs4290 Kft;Budapest;;11000000;3;12345678-12345678-00007683;HUF;2016. 10. 18.;2036. 10. 01.;6538430;49581,9;0,06;7000000;8212;LETET;4140000;HUF;2016. 10. 18.;2021. 05. 03.
1273;V;Kovacs1273 Kft;Varos;;13000000;5;12345678-12345678-00007689;HUF;2017. 03. 05.;2037. 03. 01.;11329600;84818,8;0,06;12000000;8214;INGATLAN;14400000;HUF;2017. 03. 05.;
1273;V;Kovacs1273 Kft;Varos;;13000000;5;12345678-12345678-00007689;HUF;2017. 03. 05.;2037. 03. 01.;11329600;84818,8;0,06;12000000;8215;ALL_GAR;1200000;HUF;2017. 03. 05.;2037. 03. 01.
2977;V;Kovacs2977 Kft;Egyeb;;20000000;3;12345678-12345678-00007692;HUF;2019. 02. 25.;2039. 02. 01.;4989410;35415,7;0,06;5000000;8216;INGATLAN;6000000;HUF;2019. 02. 25.;
2977;V;Kovacs2977 Kft;Egyeb;;20000000;3;12345678-12345678-00007692;HUF;2019. 02. 25.;2039. 02. 01.;4989410;35415,7;0,06;5000000;8217;ALL_GAR;500000;HUF;2019. 02. 25.;2039. 02. 01.
8799;L;Kiss;Megyeszekhely;1100000;;2;12345678-12345678-00007701;USD;2018. 05. 03.;2038. 05. 01.;5857640;42409,4;0,06;6000000;8224;INGATLAN;7200000;USD;2018. 05. 03.;
8799;L;Kiss;Megyeszekhely;1100000;;2;12345678-12345678-00007701;USD;2018. 05. 03.;2038. 05. 01.;5857640;42409,4;0,06;6000000;8225;ALL_GAR;600000;HUF;2018. 05. 03.;2038. 05. 01.
8799;L;Kiss;Megyeszekhely;1100000;;2;12345678-12345678-00007701;USD;2018. 05. 03.;2038. 05. 01.;5857640;42409,4;0,06;6000000;8226;LETET;2690000;HUF;2018. 05. 03.;2019. 10. 08.
8799;L;Kiss;Megyeszekhely;1100000;;2;12345678-12345678-00007701;USD;2018. 05. 03.;2038. 05. 01.;5857640;42409,4;0,06;6000000;8227;BANK_GAR;2000000;HUF;2018. 05. 03.;
4552;V;Kovacs4552 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007707;HUF;2018. 10. 27.;2038. 10. 01.;13850200;99163,9;0,06;14000000;8228;INGATLAN;16800000;HUF;2018. 10. 27.;
4552;V;Kovacs4552 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007707;HUF;2018. 10. 27.;2038. 10. 01.;13850200;99163,9;0,06;14000000;8229;ALL_GAR;1400000;HUF;2018. 10. 27.;2038. 10. 01.
4552;V;Kovacs4552 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007707;HUF;2018. 10. 27.;2038. 10. 01.;13850200;99163,9;0,06;14000000;8230;BANK_GAR;7660000;HUF;2018. 10. 27.;
4552;V;Kovacs4552 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007707;HUF;2018. 10. 27.;2038. 10. 01.;13850200;99163,9;0,06;14000000;8231;KEZESSEG;1940000;HUF;2018. 10. 27.;
5874;V;Kovacs5874 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007710;EUR;2016. 07. 25.;2036. 07. 01.;9241950;70831,3;0,06;10000000;8232;INGATLAN;12000000;EUR;2016. 07. 25.;
5874;V;Kovacs5874 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007710;EUR;2016. 07. 25.;2036. 07. 01.;9241950;70831,3;0,06;10000000;8233;ALL_GAR;1000000;EUR;2016. 07. 25.;2036. 07. 01.
5874;V;Kovacs5874 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007710;EUR;2016. 07. 25.;2036. 07. 01.;9241950;70831,3;0,06;10000000;8234;BANK_GAR;810000;HUF;2016. 07. 25.;
5874;V;Kovacs5874 Kft;Megyeszekhely;;11000000;2;12345678-12345678-00007710;EUR;2016. 07. 25.;2036. 07. 01.;9241950;70831,3;0,06;10000000;8235;LETET;3970000;HUF;2016. 07. 25.;2019. 11. 27.
69;V;Nagy69 Kft;Budapest;;15000000;2;12345678-12345678-00007713;HUF;2017. 04. 23.;2037. 04. 01.;4742490;35415,7;0,06;5000000;8236;INGATLAN;6000000;HUF;2017. 04. 23.;
69;V;Nagy69 Kft;Budapest;;15000000;2;12345678-12345678-00007713;HUF;2017. 04. 23.;2037. 04. 01.;4742490;35415,7;0,06;5000000;8237;ALL_GAR;500000;HUF;2017. 04. 23.;2037. 04. 01.
69;V;Nagy69 Kft;Budapest;;15000000;2;12345678-12345678-00007713;HUF;2017. 04. 23.;2037. 04. 01.;4742490;35415,7;0,06;5000000;8238;BANK_GAR;3680000;HUF;2017. 04. 23.;
7426;V;Kiss7426 Kft;Egyeb;;11000000;3;12345678-12345678-00007716;HUF;2017. 01. 05.;2037. 01. 01.;9393530;70682,3;0,06;10000000;8239;INGATLAN;12000000;HUF;2017. 01. 05.;
7426;V;Kiss7426 Kft;Egyeb;;11000000;3;12345678-12345678-00007716;HUF;2017. 01. 05.;2037. 01. 01.;9393530;70682,3;0,06;10000000;8240;ALL_GAR;1000000;EUR;2017. 01. 05.;2037. 01. 01.
7426;V;Kiss7426 Kft;Egyeb;;11000000;3;12345678-12345678-00007716;HUF;2017. 01. 05.;2037. 01. 01.;9393530;70682,3;0,06;10000000;8241;LETET;5250000;HUF;2017. 01. 05.;2019. 12. 08.
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8242;INGATLAN;9600000;HUF;2017. 09. 08.;
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8243;ALL_GAR;800000;HUF;2017. 09. 08.;2037. 09. 01.
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8244;KEZESSEG;6030000;HUF;2017. 09. 08.;
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8245;LETET;6990000;HUF;2017. 09. 08.;2021. 10. 28.
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8246;BANK_GAR;590000;HUF;2017. 09. 08.;
2792;V;Nagy2792 Kft;Budapest;;18000000;3;12345678-12345678-00007719;HUF;2017. 09. 08.;2037. 09. 01.;7665450;56545,9;0,06;8000000;8247;BANK_GAR;3060000;HUF;2017. 09. 08.;
2625;V;Kovacs2625 Kft;Budapest;;19000000;2;12345678-12345678-00007728;HUF;2017. 10. 11.;2037. 10. 01.;14407200;106024;0,06;15000000;8251;INGATLAN;18000000;HUF;2017. 10. 11.;
2625;V;Kovacs2625 Kft;Budapest;;19000000;2;12345678-12345678-00007728;HUF;2017. 10. 11.;2037. 10. 01.;14407200;106024;0,06;15000000;8252;ALL_GAR;1500000;EUR;2017. 10. 11.;2037. 10. 01.
2625;V;Kovacs2625 Kft;Budapest;;19000000;2;12345678-12345678-00007728;HUF;2017. 10. 11.;2037. 10. 01.;14407200;106024;0,06;15000000;8253;LETET;70000;HUF;2017. 10. 11.;2020. 05. 10.
2625;V;Kovacs2625 Kft;Budapest;;19000000;2;12345678-12345678-00007728;HUF;2017. 10. 11.;2037. 10. 01.;14407200;106024;0,06;15000000;8254;BANK_GAR;11020000;HUF;2017. 10. 11.;
9259;V;Kiss9259 Kft;Egyeb;;19000000;3;12345678-12345678-00007746;HUF;2019. 03. 06.;2039. 03. 01.;10976900;77750,6;0,06;11000000;8266;INGATLAN;13200000;HUF;2019. 03. 06.;
9259;V;Kiss9259 Kft;Egyeb;;19000000;3;12345678-12345678-00007746;HUF;2019. 03. 06.;2039. 03. 01.;10976900;77750,6;0,06;11000000;8267;ALL_GAR;1100000;HUF;2019. 03. 06.;2039. 03. 01.
9259;V;Kiss9259 Kft;Egyeb;;19000000;3;12345678-12345678-00007746;HUF;2019. 03. 06.;2039. 03. 01.;10976900;77750,6;0,06;11000000;8268;BANK_GAR;510000;HUF;2019. 03. 06.;
9259;V;Kiss9259 Kft;Egyeb;;19000000;3;12345678-12345678-00007746;HUF;2019. 03. 06.;2039. 03. 01.;10976900;77750,6;0,06;11000000;8269;KEZESSEG;8000000;HUF;2019. 03. 06.;
9259;V;Kiss9259 Kft;Egyeb;;19000000;3;12345678-12345678-00007746;HUF;2019. 03. 06.;2039. 03. 01.;10976900;77750,6;0,06;11000000;8270;LETET;10330000;HUF;2019. 03. 06.;2020. 07. 30.
4485;L;Kiss;Egyeb;1800000;;3;12345678-12345678-00007755;EUR;2016. 09. 22.;2036. 09. 01.;8384520;63748,2;0,06;9000000;8273;INGATLAN;10800000;EUR;2016. 09. 22.;
4485;L;Kiss;Egyeb;1800000;;3;12345678-12345678-00007755;EUR;2016. 09. 22.;2036. 09. 01.;8384520;63748,2;0,06;9000000;8274;ALL_GAR;900000;HUF;2016. 09. 22.;2036. 09. 01.
4485;L;Kiss;Egyeb;1800000;;3;12345678-12345678-00007755;EUR;2016. 09. 22.;2036. 09. 01.;8384520;63748,2;0,06;9000000;8275;LETET;8850000;HUF;2016. 09. 22.;2019. 05. 13.
4485;L;Kiss;Egyeb;1800000;;3;12345678-12345678-00007755;EUR;2016. 09. 22.;2036. 09. 01.;8384520;63748,2;0,06;9000000;8276;LETET;4810000;HUF;2016. 09. 22.;2019. 04. 14.
2629;L;Kovacs;Egyeb;1100000;;2;12345678-12345678-00007764;HUF;2017. 03. 23.;2037. 03. 01.;4730610;35415,7;0,06;5000000;8281;INGATLAN;6000000;HUF;2017. 03. 23.;
2629;L;Kovacs;Egyeb;1100000;;2;12345678-12345678-00007764;HUF;2017. 03. 23.;2037. 03. 01.;4730610;35415,7;0,06;5000000;8282;ALL_GAR;500000;HUF;2017. 03. 23.;2037. 03. 01.
2629;L;Kovacs;Egyeb;1100000;;2;12345678-12345678-00007764;HUF;2017. 03. 23.;2037. 03. 01.;4730610;35415,7;0,06;5000000;8283;BANK_GAR;730000;HUF;2017. 03. 23.;
2629;L;Kovacs;Egyeb;1100000;;2;12345678-12345678-00007764;HUF;2017. 03. 23.;2037. 03. 01.;4730610;35415,7;0,06;5000000;8284;KEZESSEG;4440000;HUF;2017. 03. 23.;
9221;V;Nagy9221 Kft;Budapest;;12000000;5;12345678-12345678-00007767;EUR;2019. 01. 07.;2039. 01. 01.;6955600;49477,6;0,06;7000000;8285;INGATLAN;8400000;EUR;2019. 01. 07.;
9221;V;Nagy9221 Kft;Budapest;;12000000;5;12345678-12345678-00007767;EUR;2019. 01. 07.;2039. 01. 01.;6955600;49477,6;0,06;7000000;8286;ALL_GAR;700000;EUR;2019. 01. 07.;2039. 01. 01.
6216;V;Nagy6216 Kft;Megyeszekhely;;18000000;2;12345678-12345678-00007776;EUR;2018. 03. 27.;2038. 03. 01.;9738670;70831,3;0,06;10000000;8290;INGATLAN;12000000;EUR;2018. 03. 27.;
6216;V;Nagy6216 Kft;Megyeszekhely;;18000000;2;12345678-12345678-00007776;EUR;2018. 03. 27.;2038. 03. 01.;9738670;70831,3;0,06;10000000;8291;ALL_GAR;1000000;HUF;2018. 03. 27.;2038. 03. 01.
6216;V;Nagy6216 Kft;Megyeszekhely;;18000000;2;12345678-12345678-00007776;EUR;2018. 03. 27.;2038. 03. 01.;9738670;70831,3;0,06;10000000;8292;KEZESSEG;8400000;HUF;2018. 03. 27.;
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8293;INGATLAN;8400000;HUF;2017. 01. 21.;
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8294;ALL_GAR;700000;HUF;2017. 01. 21.;2037. 01. 01.
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8295;BANK_GAR;4750000;HUF;2017. 01. 21.;
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8296;BANK_GAR;4670000;HUF;2017. 01. 21.;
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8297;BANK_GAR;40000;HUF;2017. 01. 21.;
8138;V;Szabo8138 Kft;Egyeb;;14000000;3;12345678-12345678-00007782;HUF;2017. 01. 21.;2037. 01. 01.;6589330;49581,9;0,06;7000000;8298;BANK_GAR;1140000;HUF;2017. 01. 21.;
4423;L;Szabo;Egyeb;1300000;;3;12345678-12345678-00007785;HUF;2016. 10. 29.;2036. 10. 01.;13076900;99163,9;0,06;14000000;8299;INGATLAN;16800000;HUF;2016. 10. 29.;
4423;L;Szabo;Egyeb;1300000;;3;12345678-12345678-00007785;HUF;2016. 10. 29.;2036. 10. 01.;13076900;99163,9;0,06;14000000;8300;ALL_GAR;1400000;HUF;2016. 10. 29.;2036. 10. 01.
4423;L;Szabo;Egyeb;1300000;;3;12345678-12345678-00007785;HUF;2016. 10. 29.;2036. 10. 01.;13076900;99163,9;0,06;14000000;8301;BANK_GAR;5810000;HUF;2016. 10. 29.;
4423;L;Szabo;Egyeb;1300000;;3;12345678-12345678-00007785;HUF;2016. 10. 29.;2036. 10. 01.;13076900;99163,9;0,06;14000000;8302;LETET;1710000;HUF;2016. 10. 29.;2021. 04. 29.
4423;L;Szabo;Egyeb;1300000;;3;12345678-12345678-00007785;HUF;2016. 10. 29.;2036. 10. 01.;13076900;99163,9;0,06;14000000;8303;BANK_GAR;11230000;EUR;2016. 10. 29.;
6314;L;Kovacs;Egyeb;1800000;;2;12345678-12345678-00007788;USD;2017. 04. 04.;2037. 04. 01.;7572020;56545,9;0,06;8000000;8304;INGATLAN;9600000;USD;2017. 04. 04.;
6314;L;Kovacs;Egyeb;1800000;;2;12345678-12345678-00007788;USD;2017. 04. 04.;2037. 04. 01.;7572020;56545,9;0,06;8000000;8305;ALL_GAR;800000;USD;2017. 04. 04.;2037. 04. 01.
6314;L;Kovacs;Egyeb;1800000;;2;12345678-12345678-00007788;USD;2017. 04. 04.;2037. 04. 01.;7572020;56545,9;0,06;8000000;8306;LETET;2780000;HUF;2017. 04. 04.;2019. 07. 19.
6314;L;Kovacs;Egyeb;1800000;;2;12345678-12345678-00007788;USD;2017. 04. 04.;2037. 04. 01.;7572020;56545,9;0,06;8000000;8307;LETET;2390000;HUF;2017. 04. 04.;2021. 05. 05.
5597;L;Nagy;Megyeszekhely;1500000;;3;12345678-12345678-00007791;HUF;2017. 11. 14.;2037. 11. 01.;5776630;42409,4;0,06;6000000;8308;INGATLAN;7200000;HUF;2017. 11. 14.;
5597;L;Nagy;Megyeszekhely;1500000;;3;12345678-12345678-00007791;HUF;2017. 11. 14.;2037. 11. 01.;5776630;42409,4;0,06;6000000;8309;ALL_GAR;600000;HUF;2017. 11. 14.;2037. 11. 01.
5597;L;Nagy;Megyeszekhely;1500000;;3;12345678-12345678-00007791;HUF;2017. 11. 14.;2037. 11. 01.;5776630;42409,4;0,06;6000000;8310;LETET;3670000;HUF;2017. 11. 14.;2019. 05. 22.
5597;L;Nagy;Megyeszekhely;1500000;;3;12345678-12345678-00007791;HUF;2017. 11. 14.;2037. 11. 01.;5776630;42409,4;0,06;6000000;8311;KEZESSEG;5040000;HUF;2017. 11. 14.;
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8316;INGATLAN;8400000;EUR;2016. 07. 16.;
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8317;ALL_GAR;700000;EUR;2016. 07. 16.;2036. 07. 01.
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8318;KEZESSEG;3160000;HUF;2016. 07. 16.;
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8319;KEZESSEG;3920000;HUF;2016. 07. 16.;
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8320;KEZESSEG;1690000;HUF;2016. 07. 16.;
9885;L;Szabo;Varos;1500000;;2;12345678-12345678-00007797;EUR;2016. 07. 16.;2036. 07. 01.;6469360;49581,9;0,06;7000000;8321;BANK_GAR;800000;HUF;2016. 07. 16.;
1085;L;Szabo;Budapest;1000000;;5;12345678-12345678-00007800;HUF;2018. 07. 29.;2038. 07. 01.;8844770;63748,2;0,06;9000000;8322;INGATLAN;10800000;HUF;2018. 07. 29.;
1085;L;Szabo;Budapest;1000000;;5;12345678-12345678-00007800;HUF;2018. 07. 29.;2038. 07. 01.;8844770;63748,2;0,06;9000000;8323;ALL_GAR;900000;HUF;2018. 07. 29.;2038. 07. 01.
1085;L;Szabo;Budapest;1000000;;5;12345678-12345678-00007800;HUF;2018. 07. 29.;2038. 07. 01.;8844770;63748,2;0,06;9000000;8324;KEZESSEG;3520000;HUF;2018. 07. 29.;
1085;L;Szabo;Budapest;1000000;;5;12345678-12345678-00007800;HUF;2018. 07. 29.;2038. 07. 01.;8844770;63748,2;0,06;9000000;8325;BANK_GAR;7650000;HUF;2018. 07. 29.;
3447;V;Kovacs3447 Kft;Megyeszekhely;;19000000;3;12345678-12345678-00007803;EUR;2019. 03. 12.;2039. 03. 01.;9978960;70682,3;0,06;10000000;8326;INGATLAN;12000000;EUR;2019. 03. 12.;
3447;V;Kovacs3447 Kft;Megyeszekhely;;19000000;3;12345678-12345678-00007803;EUR;2019. 03. 12.;2039. 03. 01.;9978960;70682,3;0,06;10000000;8327;ALL_GAR;1000000;EUR;2019. 03. 12.;2039. 03. 01.
3447;V;Kovacs3447 Kft;Megyeszekhely;;19000000;3;12345678-12345678-00007803;EUR;2019. 03. 12.;2039. 03. 01.;9978960;70682,3;0,06;10000000;8328;LETET;7230000;HUF;2019. 03. 12.;2021. 08. 11.
3447;V;Kovacs3447 Kft;Megyeszekhely;;19000000;3;12345678-12345678-00007803;EUR;2019. 03. 12.;2039. 03. 01.;9978960;70682,3;0,06;10000000;8329;LETET;7330000;HUF;2019. 03. 12.;2020. 02. 21.
3447;V;Kovacs3447 Kft;Megyeszekhely;;19000000;3;12345678-12345678-00007803;EUR;2019. 03. 12.;2039. 03. 01.;9978960;70682,3;0,06;10000000;8330;KEZESSEG;4400000;HUF;2019. 03. 12.;
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8335;INGATLAN;13200000;EUR;2016. 10. 07.;
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8336;ALL_GAR;1100000;EUR;2016. 10. 07.;2036. 10. 01.
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8337;BANK_GAR;7580000;HUF;2016. 10. 07.;
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8338;BANK_GAR;7300000;HUF;2016. 10. 07.;
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8339;LETET;5540000;HUF;2016. 10. 07.;2020. 01. 28.
5575;V;Szabo5575 Kft;Varos;;18000000;3;12345678-12345678-00007812;EUR;2016. 10. 07.;2036. 10. 01.;10253100;77750,6;0,06;11000000;8340;KEZESSEG;9930000;HUF;2016. 10. 07.;
8978;V;Kovacs8978 Kft;Egyeb;;13000000;2;12345678-12345678-00007818;HUF;2019. 01. 05.;2039. 01. 01.;10930200;77750,6;0,06;11000000;8344;INGATLAN;13200000;HUF;2019. 01. 05.;
8978;V;Kovacs8978 Kft;Egyeb;;13000000;2;12345678-12345678-00007818;HUF;2019. 01. 05.;2039. 01. 01.;10930200;77750,6;0,06;11000000;8345;ALL_GAR;1100000;HUF;2019. 01. 05.;2039. 01. 01.
8978;V;Kovacs8978 Kft;Egyeb;;13000000;2;12345678-12345678-00007818;HUF;2019. 01. 05.;2039. 01. 01.;10930200;77750,6;0,06;11000000;8346;BANK_GAR;2900000;HUF;2019. 01. 05.;
8978;V;Kovacs8978 Kft;Egyeb;;13000000;2;12345678-12345678-00007818;HUF;2019. 01. 05.;2039. 01. 01.;10930200;77750,6;0,06;11000000;8347;BANK_GAR;10640000;HUF;2019. 01. 05.;
8963;V;Szabo8963 Kft;Budapest;;19000000;4;12345678-12345678-00007824;EUR;2017. 05. 24.;2037. 05. 01.;8557750;63748,2;0,06;9000000;8350;INGATLAN;10800000;EUR;2017. 05. 24.;
8963;V;Szabo8963 Kft;Budapest;;19000000;4;12345678-12345678-00007824;EUR;2017. 05. 24.;2037. 05. 01.;8557750;63748,2;0,06;9000000;8351;ALL_GAR;900000;EUR;2017. 05. 24.;2037. 05. 01.
8963;V;Szabo8963 Kft;Budapest;;19000000;4;12345678-12345678-00007824;EUR;2017. 05. 24.;2037. 05. 01.;8557750;63748,2;0,06;9000000;8352;KEZESSEG;6890000;HUF;2017. 05. 24.;
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8353;INGATLAN;15600000;EUR;2018. 06. 28.;
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8354;ALL_GAR;1300000;HUF;2018. 06. 28.;2038. 06. 01.
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8355;KEZESSEG;40000;HUF;2018. 06. 28.;
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8356;BANK_GAR;7470000;HUF;2018. 06. 28.;
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8357;BANK_GAR;11530000;HUF;2018. 06. 28.;
3134;L;Kiss;Egyeb;1400000;;3;12345678-12345678-00007827;EUR;2018. 06. 28.;2038. 06. 01.;12747100;92080,7;0,06;13000000;8358;LETET;6140000;HUF;2018. 06. 28.;2020. 05. 01.
4775;V;Szabo4775 Kft;Megyeszekhely;;19000000;4;12345678-12345678-00007833;HUF;2017. 02. 25.;2037. 02. 01.;12268500;92080,7;0,06;13000000;8362;INGATLAN;15600000;HUF;2017. 02. 25.;
4775;V;Szabo4775 Kft;Megyeszekhely;;19000000;4;12345678-12345678-00007833;HUF;2017. 02. 25.;2037. 02. 01.;12268500;92080,7;0,06;13000000;8363;ALL_GAR;1300000;HUF;2017. 02. 25.;2037. 02. 01.
4374;L;Kovacs;Egyeb;2000000;;3;12345678-12345678-00007836;HUF;2016. 11. 03.;2036. 11. 01.;8410750;63614,1;0,06;9000000;8364;INGATLAN;10800000;HUF;2016. 11. 03.;
4374;L;Kovacs;Egyeb;2000000;;3;12345678-12345678-00007836;HUF;2016. 11. 03.;2036. 11. 01.;8410750;63614,1;0,06;9000000;8365;ALL_GAR;900000;HUF;2016. 11. 03.;2036. 11. 01.
4374;L;Kovacs;Egyeb;2000000;;3;12345678-12345678-00007836;HUF;2016. 11. 03.;2036. 11. 01.;8410750;63614,1;0,06;9000000;8366;LETET;7130000;HUF;2016. 11. 03.;2019. 06. 12.
6935;L;Kovacs;Budapest;1100000;;3;12345678-12345678-00007839;EUR;2017. 01. 23.;2037. 01. 01.;14120000;106247;0,06;15000000;8367;INGATLAN;18000000;EUR;2017. 01. 23.;
6935;L;Kovacs;Budapest;1100000;;3;12345678-12345678-00007839;EUR;2017. 01. 23.;2037. 01. 01.;14120000;106247;0,06;15000000;8368;ALL_GAR;1500000;HUF;2017. 01. 23.;2037. 01. 01.
6935;L;Kovacs;Budapest;1100000;;3;12345678-12345678-00007839;EUR;2017. 01. 23.;2037. 01. 01.;14120000;106247;0,06;15000000;8369;BANK_GAR;13520000;HUF;2017. 01. 23.;
6935;L;Kovacs;Budapest;1100000;;3;12345678-12345678-00007839;EUR;2017. 01. 23.;2037. 01. 01.;14120000;106247;0,06;15000000;8370;KEZESSEG;14810000;HUF;2017. 01. 23.;
4650;V;Kiss4650 Kft;Budapest;;16000000;5;12345678-12345678-00007848;EUR;2016. 10. 08.;2036. 10. 01.;6524680;49477,6;0,06;7000000;8373;INGATLAN;8400000;EUR;2016. 10. 08.;
4650;V;Kiss4650 Kft;Budapest;;16000000;5;12345678-12345678-00007848;EUR;2016. 10. 08.;2036. 10. 01.;6524680;49477,6;0,06;7000000;8374;ALL_GAR;700000;EUR;2016. 10. 08.;2036. 10. 01.
4650;V;Kiss4650 Kft;Budapest;;16000000;5;12345678-12345678-00007848;EUR;2016. 10. 08.;2036. 10. 01.;6524680;49477,6;0,06;7000000;8375;KEZESSEG;4530000;HUF;2016. 10. 08.;
3097;L;Kovacs;Budapest;1200000;;2;12345678-12345678-00007860;HUF;2017. 01. 10.;2037. 01. 01.;9393530;70682,3;0,06;10000000;8382;INGATLAN;12000000;HUF;2017. 01. 10.;
3097;L;Kovacs;Budapest;1200000;;2;12345678-12345678-00007860;HUF;2017. 01. 10.;2037. 01. 01.;9393530;70682,3;0,06;10000000;8383;ALL_GAR;1000000;HUF;2017. 01. 10.;2037. 01. 01.
